user,park,rating,activity
144233760481,2841550,1,physical
772299367454,4205108,1,physical
304489355501,58902295,1,physical
120855557223,4969160,1,physical
662678289195,4969160,1,physical
236154775068,4969160,1,physical
120855557223,8038030,1,physical
673395563356,8038030,1,physical
512412989577,8038030,1,physical
231282193767,8038030,1,physical
171340544027,8038030,1,physical
723034698264,8038030,1,physical
36063692867,8038030,1,physical
521037369836,3118071,1,physical
441636520717,3118071,1,physical
280026690554,3118071,1,physical
770947517496,3118071,1,physical
990636100974,3118071,1,physical
144233760481,3118071,1,physical
240735348688,2200771,1,physical
961201226424,2200771,1,physical
320706554904,2200771,1,physical
119262567805,2200771,1,physical
405600801971,2200771,1,physical
824353309904,2200771,1,physical
479894181680,2200771,1,physical
94413055980,2200771,1,physical
492856436230,2200771,1,physical
646586542531,2200771,1,physical
53060971822,2200771,1,physical
223468905344,2200771,1,physical
267499787121,2200771,1,physical
950504733078,2200771,1,physical
422394599806,17710495,1,physical
563304711076,17710495,1,physical
386152746890,17710495,1,physical
422394599806,24705299,1,physical
422394599806,26514549,1,physical
441636520717,140855321,1,physical
441636520717,4357123,1,physical
7275626642,4254099,1,physical
564599407447,11300063,1,physical
824353309904,11300063,1,physical
428236772950,11300063,1,physical
564599407447,6606182,1,physical
428236772950,6606182,1,physical
961201226424,506841261,1,physical
961201226424,30170658,1,physical
191582709840,30170658,1,physical
226684243401,30170658,1,physical
244546452823,30170658,1,physical
80721093851,30170658,1,physical
320867686494,30170658,1,physical
335424501640,30170658,1,physical
119715322739,30170658,1,physical
191582709840,41407314,1,physical
80721093851,41407314,1,physical
512412989577,41407314,1,physical
191582709840,10699657,1,physical
80721093851,10699657,1,physical
191582709840,10713712,1,physical
371081282643,10713712,1,physical
768561717124,10713712,1,physical
117188245336,10713712,1,physical
324448965208,10713712,1,physical
18845756594,10713712,1,physical
997771522407,10713712,1,physical
371081282643,60224511,1,physical
517464898590,60224511,1,physical
662678289195,8364034,1,physical
986396736566,3872808,1,physical
986396736566,10277879,1,physical
986396736566,8199759,1,physical
986396736566,4076730,1,physical
986396736566,185905591,1,physical
986396736566,3400436,1,physical
260447874823,3400436,1,physical
86374395012,3400436,1,physical
937294878192,25732805,1,physical
105840063946,4242918,1,physical
105840063946,13891699,1,physical
105840063946,34858483,1,physical
961358352930,156510046,1,physical
553307826521,156510046,1,physical
5872256163,162578781,1,physical
720924364456,162578781,1,physical
472989158679,162578781,1,physical
5872256163,190922880,1,physical
5872256163,4419221,1,physical
5872256163,27245076,1,physical
720924364456,27245076,1,physical
788488856464,27245076,1,physical
5872256163,49865206,1,physical
119851607776,49865206,1,physical
472989158679,49865206,1,physical
897886012028,2955990,1,physical
226684243401,4509080,1,physical
369024496429,4509080,1,physical
688416029023,4509080,1,physical
144233760481,4509080,1,physical
704820923557,7663738,1,physical
885991735809,3225813,1,physical
405600801971,3225813,1,physical
885991735809,3225814,1,physical
405600801971,3225814,1,physical
195151066004,3225814,1,physical
96864364536,30264407,1,physical
336735237458,30264407,1,physical
96864364536,4270744,1,physical
918707154841,13868329,1,physical
119262567805,13868329,1,physical
405600801971,13868329,1,physical
53060971822,13868329,1,physical
267499787121,13868329,1,physical
950504733078,13868329,1,physical
918707154841,29214836,1,physical
918707154841,27826764,1,physical
739044006902,4078567,1,physical
36063692867,4078567,1,physical
517464898590,4962554,1,physical
824353309904,4962554,1,physical
428236772950,4962554,1,physical
997771522407,4962554,1,physical
517464898590,307879923,1,physical
720924364456,24228419,1,physical
244546452823,13085344,1,physical
761243686663,4929878,1,physical
80721093851,2956783,1,physical
80721093851,4045840,1,physical
767997181575,24349166,1,physical
117188245336,28834580,1,physical
117188245336,11032324,1,physical
743965612271,11019215,1,physical
743965612271,329742885,1,physical
691780779257,17939312,1,physical
724032032546,17939312,1,physical
890614205706,8125006,1,physical
557472134123,8125006,1,physical
195151066004,8125006,1,physical
512412989577,24226433,1,physical
227585067010,22703168,1,physical
728325182950,22703168,1,physical
770947517496,22703168,1,physical
984321349612,22703168,1,physical
982569557824,12370600,1,physical
982569557824,1034346603,1,physical
982569557824,23018529,1,physical
472989158679,23018529,1,physical
989260491162,9384065,1,physical
989260491162,300330159,1,physical
989260491162,545367931,1,physical
336735237458,8044839,1,physical
396775253471,4251186,1,physical
984321349612,4251186,1,physical
396775253471,11843244,1,physical
396775253471,224131723,1,physical
984321349612,224131723,1,physical
396775253471,41832323,1,physical
986982888936,399259442,1,physical
774062049528,197787758,1,physical
774062049528,22868553,1,physical
405600801971,556485860,1,physical
887310194334,556485860,1,physical
405600801971,26163279,1,physical
728325182950,506179582,1,physical
138943124847,4982149,1,physical
138943124847,296455076,1,physical
231282193767,7333569,1,physical
65243272214,7333569,1,physical
721015805247,7652215,1,physical
672054977563,7652215,1,physical
195151066004,4082666,1,physical
794654399674,4082666,1,physical
64752537237,4082666,1,physical
171340544027,4082666,1,physical
355655345616,4082666,1,physical
228776903309,4072806,1,physical
578185404682,4072806,1,physical
260447874823,4287154,1,physical
171340544027,4287154,1,physical
260447874823,285245099,1,physical
260447874823,8125228,1,physical
260447874823,30221349,1,physical
261139935740,9184699,1,physical
261139935740,8048639,1,physical
261139935740,24817859,1,physical
65243272214,13931825,1,physical
195837615024,13931825,1,physical
65243272214,4205109,1,physical
646586542531,188492303,1,physical
64752537237,4285108,1,physical
287983954336,4285108,1,physical
952820971653,4285108,1,physical
64752537237,4111166,1,physical
287983954336,4111166,1,physical
952820971653,4111166,1,physical
779806105187,4111166,1,physical
64752537237,34730598,1,physical
287983954336,24348984,1,physical
287983954336,4380345,1,physical
724032032546,4380345,1,physical
53060971822,536499671,1,physical
997771522407,536499671,1,physical
335424501640,120317147,1,physical
195837615024,13461887,1,physical
553307826521,13461887,1,physical
155033041182,13461887,1,physical
472989158679,15658970,1,physical
472989158679,262748978,1,physical
195284713042,374960368,1,physical
950504733078,374960368,1,physical
997771522407,374960368,1,physical
788488856464,452334990,1,physical
788488856464,2915129,1,physical
155033041182,2915129,1,physical
987601321427,24597961,1,physical
565091225696,24597961,1,physical
987601321427,4393572,1,physical
987601321427,4253288,1,physical
875515633371,5490982,1,physical
875515633371,10213435,1,physical
724032032546,25605582,1,physical
984321349612,4049350,1,physical
984321349612,43626971,1,physical
984321349612,24642284,1,physical
528917950228,50258320,1,physical
386152746890,48461154,1,physical
223468905344,9046305,1,physical
223468905344,22982459,1,physical
119715322739,155241574,1,physical
501676100679,44593191,1,physical
427613514735,5131192,1,physical
112728850456,100610481,1,physical
428236772950,25644455,1,physical
990636100974,4898917,1,physical
990636100974,4898913,1,physical
990636100974,13779737,1,physical
902505307744,385057597,1,physical
902505307744,79812484,1,physical
55621699154,17999028,1,physical
236154775068,7789731,1,physical
997771522407,8140333,1,physical
997771522407,23198774,1,physical
166191980691,372975520,1,physical
402754321473,372975520,1,physical
302024801544,372975520,1,physical
319096087691,372975520,1,physical
11775140672,372975520,1,physical
297092292625,372975520,1,physical
989836607458,372975520,1,physical
211250518781,372975520,1,physical
196974631806,372975520,1,physical
846354090158,372975520,1,physical
120771021254,372975520,1,physical
619261535277,372975520,1,physical
207823667079,372975520,1,physical
432309719858,372975520,1,physical
75631062107,372975520,1,physical
987184869592,372975520,1,physical
845677733441,372975520,1,physical
121002321574,372975520,1,physical
556989781063,372975520,1,physical
45950393060,372975520,1,physical
417080803503,372975520,1,physical
783575050769,372975520,1,physical
791377314508,372975520,1,physical
698128204329,372975520,1,physical
262608538674,372975520,1,physical
734650011271,372975520,1,physical
605315069779,372975520,1,physical
833356783453,372975520,1,physical
838180775722,372975520,1,physical
878691035210,372975520,1,physical
911960411669,372975520,1,physical
911960411669,372975520,1,physical
117798925723,372975520,1,physical
287512444677,372975520,1,physical
998264180490,372975520,1,physical
651370189282,372975520,1,physical
18919865513,372975520,1,physical
213538933443,372975520,1,physical
404777691258,1290065,1,physical
578052584300,1290065,1,physical
73495700758,1290065,1,physical
159304673719,1290065,1,physical
333739185101,1290065,1,physical
845677733441,1290065,1,physical
602775416046,1290065,1,physical
734650011271,1290065,1,physical
605315069779,1290065,1,physical
833356783453,1290065,1,physical
451945359643,1290065,1,physical
213538933443,1290065,1,physical
404777691258,2841550,1,physical
285139594307,2841550,1,physical
451945359643,2841550,1,physical
404777691258,840130236,1,physical
578052584300,840130236,1,physical
319096087691,840130236,1,physical
196974631806,840130236,1,physical
159304673719,840130236,1,physical
120771021254,840130236,1,physical
207823667079,840130236,1,physical
845677733441,840130236,1,physical
45950393060,840130236,1,physical
698128204329,840130236,1,physical
734650011271,840130236,1,physical
833356783453,840130236,1,physical
12041112644,840130236,1,physical
287512444677,840130236,1,physical
998264180490,840130236,1,physical
18919865513,840130236,1,physical
402754321473,556485860,1,physical
96248786772,556485860,1,physical
196974631806,556485860,1,physical
931951896317,556485860,1,physical
932502459463,556485860,1,physical
449222853440,556485860,1,physical
327538046349,556485860,1,physical
45950393060,556485860,1,physical
417080803503,556485860,1,physical
602775416046,556485860,1,physical
430500104174,556485860,1,physical
117798925723,556485860,1,physical
287512444677,556485860,1,physical
998264180490,556485860,1,physical
402754321473,1384127,1,physical
529098561091,1384127,1,physical
319096087691,1384127,1,physical
11775140672,1384127,1,physical
120771021254,1384127,1,physical
619261535277,1384127,1,physical
207823667079,1384127,1,physical
432309719858,1384127,1,physical
932502459463,1384127,1,physical
75631062107,1384127,1,physical
845677733441,1384127,1,physical
121002321574,1384127,1,physical
556989781063,1384127,1,physical
45950393060,1384127,1,physical
791377314508,1384127,1,physical
474538034638,1384127,1,physical
430500104174,1384127,1,physical
734650011271,1384127,1,physical
605315069779,1384127,1,physical
833356783453,1384127,1,physical
838180775722,1384127,1,physical
12041112644,1384127,1,physical
396167616861,1384127,1,physical
117798925723,1384127,1,physical
998264180490,1384127,1,physical
451945359643,1384127,1,physical
651370189282,1384127,1,physical
213538933443,1384127,1,physical
490936301051,1384127,1,physical
407428674667,4406359,1,physical
529098561091,4406359,1,physical
407428674667,11127855,1,physical
529098561091,11127855,1,physical
290501242916,11127855,1,physical
196974631806,11127855,1,physical
207823667079,11127855,1,physical
45950393060,11127855,1,physical
698128204329,11127855,1,physical
262608538674,11127855,1,physical
838180775722,11127855,1,physical
396167616861,11127855,1,physical
117798925723,11127855,1,physical
998264180490,11127855,1,physical
213538933443,11127855,1,physical
302024801544,51260440,1,physical
11775140672,51260440,1,physical
989836607458,51260440,1,physical
211250518781,51260440,1,physical
619261535277,51260440,1,physical
207823667079,51260440,1,physical
598086110736,51260440,1,physical
556989781063,51260440,1,physical
45950393060,51260440,1,physical
698128204329,51260440,1,physical
26565449563,51260440,1,physical
833356783453,51260440,1,physical
134003812265,51260440,1,physical
878691035210,51260440,1,physical
911960411669,51260440,1,physical
911960411669,51260440,1,physical
451945359643,51260440,1,physical
213538933443,51260440,1,physical
302024801544,4097476,1,physical
45950393060,4097476,1,physical
346673888698,4097476,1,physical
396167616861,4097476,1,physical
529098561091,100610481,1,physical
529098561091,664755005,1,physical
319096087691,664755005,1,physical
11775140672,664755005,1,physical
989836607458,664755005,1,physical
211250518781,664755005,1,physical
22007252097,664755005,1,physical
207823667079,664755005,1,physical
432309719858,664755005,1,physical
484017118832,664755005,1,physical
598086110736,664755005,1,physical
45950393060,664755005,1,physical
735171241972,664755005,1,physical
698128204329,664755005,1,physical
474538034638,664755005,1,physical
833356783453,664755005,1,physical
12041112644,664755005,1,physical
878691035210,664755005,1,physical
911960411669,664755005,1,physical
911960411669,664755005,1,physical
396167616861,664755005,1,physical
117798925723,664755005,1,physical
998264180490,664755005,1,physical
18919865513,664755005,1,physical
529098561091,536499671,1,physical
290501242916,536499671,1,physical
838180775722,536499671,1,physical
529098561091,2200771,1,physical
211250518781,2200771,1,physical
73495700758,3118071,1,physical
159304673719,3118071,1,physical
761249462264,3118071,1,physical
980426100456,3118071,1,physical
592695971073,3118071,1,physical
845677733441,3118071,1,physical
605315069779,3118071,1,physical
878691035210,3118071,1,physical
451945359643,3118071,1,physical
213538933443,3118071,1,physical
882919690172,507836936,1,physical
96248786772,507836936,1,physical
931951896317,507836936,1,physical
980426100456,507836936,1,physical
932502459463,507836936,1,physical
378290016989,507836936,1,physical
449222853440,507836936,1,physical
845677733441,507836936,1,physical
417080803503,507836936,1,physical
735171241972,507836936,1,physical
368858781560,507836936,1,physical
954229034363,507836936,1,physical
605315069779,507836936,1,physical
878691035210,507836936,1,physical
451945359643,507836936,1,physical
18919865513,507836936,1,physical
882919690172,13461887,1,physical
96248786772,13461887,1,physical
333739185101,13461887,1,physical
602775416046,13461887,1,physical
878691035210,13461887,1,physical
287512444677,13461887,1,physical
882919690172,4260009,1,physical
12041112644,4260009,1,physical
297092292625,23206441,1,physical
989836607458,30170658,1,physical
726083144984,30170658,1,physical
507041385792,30170658,1,physical
761249462264,30170658,1,physical
932502459463,30170658,1,physical
592695971073,30170658,1,physical
285139594307,30170658,1,physical
368858781560,30170658,1,physical
989836607458,7652215,1,physical
989836607458,80427915,1,physical
290501242916,11962709,1,physical
290501242916,4501353,1,physical
211250518781,8501796,1,physical
12041112644,8501796,1,physical
22007252097,8125006,1,physical
22007252097,3225814,1,physical
378290016989,3225814,1,physical
327538046349,3225814,1,physical
845677733441,3225814,1,physical
368858781560,3225814,1,physical
165494920201,3225814,1,physical
534610636195,3691817,1,physical
534610636195,5044055,1,physical
534610636195,4245003,1,physical
534610636195,7144119,1,physical
726083144984,43961614,1,physical
726083144984,300330159,1,physical
980426100456,300330159,1,physical
878691035210,300330159,1,physical
846354090158,23063393,1,physical
117798925723,23063393,1,physical
931951896317,4946747,1,physical
932502459463,4946747,1,physical
592695971073,4946747,1,physical
327538046349,4946747,1,physical
845677733441,4946747,1,physical
368858781560,4946747,1,physical
911960411669,4946747,1,physical
911960411669,4946747,1,physical
165494920201,4946747,1,physical
120771021254,156510046,1,physical
120771021254,3986346,1,physical
998264180490,3986346,1,physical
120771021254,8137262,1,physical
507041385792,41407314,1,physical
592695971073,41407314,1,physical
285139594307,41407314,1,physical
735171241972,41407314,1,physical
507041385792,4483968,1,physical
556989781063,4483968,1,physical
45950393060,4483968,1,physical
396167616861,4483968,1,physical
117798925723,4483968,1,physical
998264180490,4483968,1,physical
619261535277,863554956,1,physical
12041112644,863554956,1,physical
117798925723,863554956,1,physical
998264180490,863554956,1,physical
18919865513,863554956,1,physical
619261535277,158748808,1,physical
484017118832,158748808,1,physical
698128204329,158748808,1,physical
878691035210,158748808,1,physical
911960411669,158748808,1,physical
911960411669,158748808,1,physical
742351475947,4040566,1,physical
651370189282,4040566,1,physical
761249462264,8038030,1,physical
75631062107,8038030,1,physical
551263098043,8038030,1,physical
761249462264,55751581,1,physical
432309719858,30613392,1,physical
262608538674,30613392,1,physical
213538933443,30613392,1,physical
980426100456,4357123,1,physical
980426100456,4357123,1,physical
378290016989,4357123,1,physical
980426100456,10277879,1,physical
378290016989,10277879,1,physical
484017118832,329742885,1,physical
75631062107,11019215,1,physical
75631062107,482276804,1,physical
378290016989,14069923,1,physical
378290016989,860400064,1,physical
592695971073,13779737,1,physical
449222853440,4488885,1,physical
449222853440,4488860,1,physical
598086110736,4285108,1,physical
987184869592,3991615,1,physical
859500975040,35150,1,physical
859500975040,23051299,1,physical
859500975040,307879923,1,physical
859500975040,667708097,1,physical
859500975040,60224511,1,physical
859500975040,556061786,1,physical
121002321574,23517717,1,physical
346673888698,7663738,1,physical
551263098043,7663738,1,physical
346673888698,11282817,1,physical
783575050769,146798326,1,physical
783575050769,3872808,1,physical
791377314508,4519025,1,physical
698128204329,866110224,1,physical
262608538674,10664769,1,physical
602775416046,4242930,1,physical
602775416046,4045176,1,physical
134003812265,5268462,1,physical
838180775722,2172601,1,physical
998264180490,2172601,1,physical
12041112644,506841261,1,physical
12041112644,168227245,1,physical
396167616861,818883557,1,physical
117798925723,122228352,1,physical
287512444677,4082666,1,physical
287512444677,4982149,1,physical
287512444677,26163279,1,physical
287512444677,4256264,1,physical
287512444677,374960368,1,physical
998264180490,374960368,1,physical
998264180490,14351765,1,physical
998264180490,23621837,1,physical
451945359643,4509080,1,physical
213538933443,4111166,1,physical
818523142296,11127855,1,environmental
961201226424,11127855,1,environmental
314584672337,11127855,1,environmental
231282193767,11127855,1,environmental
228776903309,11127855,1,environmental
646586542531,11127855,1,environmental
578185404682,11127855,1,environmental
818523142296,1384127,1,environmental
476309638122,1384127,1,environmental
9512864709,1384127,1,environmental
304489355501,1384127,1,environmental
890927718227,1384127,1,environmental
267733820123,1384127,1,environmental
794654399674,1384127,1,environmental
492856436230,1384127,1,environmental
85639202967,1384127,1,environmental
831824742192,1384127,1,environmental
355655345616,1384127,1,environmental
521937539936,1384127,1,environmental
299020539446,1384127,1,environmental
818523142296,4481793,1,environmental
739044006902,4481793,1,environmental
650142609016,51260440,1,environmental
776020893017,51260440,1,environmental
211464624979,51260440,1,environmental
476309638122,51260440,1,environmental
248217946264,51260440,1,environmental
105840063946,51260440,1,environmental
320706554904,51260440,1,environmental
13953438021,51260440,1,environmental
61602460086,51260440,1,environmental
227585067010,51260440,1,environmental
396775253471,51260440,1,environmental
94413055980,51260440,1,environmental
492856436230,51260440,1,environmental
65243272214,51260440,1,environmental
64752537237,51260440,1,environmental
741758500495,51260440,1,environmental
335424501640,51260440,1,environmental
195284713042,51260440,1,environmental
569555987189,51260440,1,environmental
553307826521,51260440,1,environmental
724032032546,51260440,1,environmental
355655345616,51260440,1,environmental
119715322739,51260440,1,environmental
55621699154,51260440,1,environmental
144233760481,51260440,1,environmental
83306697282,664755005,1,environmental
890927718227,664755005,1,environmental
662678289195,664755005,1,environmental
563547318815,664755005,1,environmental
61602460086,664755005,1,environmental
743965612271,664755005,1,environmental
635960639897,664755005,1,environmental
831824742192,664755005,1,environmental
9081110366,664755005,1,environmental
987601321427,664755005,1,environmental
10928272356,664755005,1,environmental
55621699154,664755005,1,environmental
361186174055,664755005,1,environmental
83306697282,4082666,1,environmental
476309638122,4082666,1,environmental
563547318815,4082666,1,environmental
979989478027,8125006,1,environmental
890614205706,8125006,1,environmental
979989478027,10507253,1,environmental
979989478027,795751733,1,environmental
979989478027,3118071,1,environmental
441636520717,3118071,1,environmental
770947517496,3118071,1,environmental
193176266067,3118071,1,environmental
990636100974,3118071,1,environmental
672054977563,3118071,1,environmental
476309638122,372975520,1,environmental
159318839237,372975520,1,environmental
304489355501,372975520,1,environmental
96864364536,372975520,1,environmental
918707154841,372975520,1,environmental
18845756594,372975520,1,environmental
227585067010,372975520,1,environmental
374799004218,372975520,1,environmental
228776903309,372975520,1,environmental
794654399674,372975520,1,environmental
287983954336,372975520,1,environmental
831163954486,372975520,1,environmental
667902873596,372975520,1,environmental
578185404682,372975520,1,environmental
55621699154,372975520,1,environmental
381799406014,372975520,1,environmental
476309638122,543380710,1,environmental
476309638122,399259442,1,environmental
768561717124,399259442,1,environmental
324448965208,399259442,1,environmental
231282193767,399259442,1,environmental
721015805247,399259442,1,environmental
9081110366,399259442,1,environmental
926267623587,399259442,1,environmental
355655345616,399259442,1,environmental
899134565898,4097476,1,environmental
119715322739,4097476,1,environmental
879403912789,4097476,1,environmental
865156192541,8137262,1,environmental
676933223210,8137262,1,environmental
770947517496,8137262,1,environmental
361186174055,8137262,1,environmental
911028455164,8614502,1,environmental
248217946264,840130236,1,environmental
226684243401,840130236,1,environmental
61602460086,840130236,1,environmental
138943124847,840130236,1,environmental
724032032546,840130236,1,environmental
909027755882,4089030,1,environmental
586502439550,526020404,1,environmental
159318839237,4483968,1,environmental
937294878192,4483968,1,environmental
563547318815,4483968,1,environmental
61602460086,4483968,1,environmental
720924364456,4483968,1,environmental
761243686663,4483968,1,environmental
80721093851,4483968,1,environmental
314584672337,4483968,1,environmental
472989158679,4483968,1,environmental
528917950228,4483968,1,environmental
369904705482,4483968,1,environmental
997771522407,4483968,1,environmental
772299367454,7878338,1,environmental
636248457930,7878338,1,environmental
553307826521,7878338,1,environmental
772299367454,8048639,1,environmental
261139935740,8048639,1,environmental
580259858756,4270744,1,environmental
119262567805,4270744,1,environmental
672054977563,4270744,1,environmental
580259858756,31179083,1,environmental
521037369836,3225814,1,environmental
521037369836,300330159,1,environmental
503963108917,300330159,1,environmental
673395563356,17999028,1,environmental
563304711076,17710495,1,environmental
191582709840,41407314,1,environmental
80721093851,41407314,1,environmental
371081282643,10713712,1,environmental
662678289195,4519025,1,environmental
954760369037,23458104,1,environmental
984321349612,23458104,1,environmental
105840063946,4013452,1,environmental
105840063946,6008841,1,environmental
636248457930,3986346,1,environmental
794654399674,3986346,1,environmental
85639202967,3986346,1,environmental
53060971822,3986346,1,environmental
770947517496,3986346,1,environmental
724032032546,3986346,1,environmental
119851607776,27245076,1,environmental
885991735809,5095245,1,environmental
260447874823,5095245,1,environmental
96864364536,155241574,1,environmental
96864364536,4254099,1,environmental
96864364536,41832323,1,environmental
517464898590,26514549,1,environmental
61602460086,13461887,1,environmental
244546452823,30170658,1,environmental
761243686663,4929878,1,environmental
472989158679,4929878,1,environmental
767997181575,4072806,1,environmental
890614205706,25732846,1,environmental
890614205706,10699657,1,environmental
512412989577,8038030,1,environmental
225030693811,8038030,1,environmental
171340544027,8038030,1,environmental
18845756594,23063393,1,environmental
227585067010,23063393,1,environmental
982569557824,1034346603,1,environmental
982569557824,232844911,1,environmental
989260491162,556485860,1,environmental
557472134123,556485860,1,environmental
989260491162,507836936,1,environmental
225030693811,507836936,1,environmental
501676100679,507836936,1,environmental
989260491162,82105819,1,environmental
225030693811,982728997,1,environmental
396775253471,82609826,1,environmental
986982888936,146798326,1,environmental
369024496429,4509080,1,environmental
774062049528,8125258,1,environmental
774062049528,7652215,1,environmental
557472134123,11882660,1,environmental
557472134123,50408563,1,environmental
557472134123,4412442,1,environmental
902505307744,4412442,1,environmental
138943124847,1290065,1,environmental
569555987189,1290065,1,environmental
144233760481,1290065,1,environmental
374799004218,4969113,1,environmental
231282193767,2200771,1,environmental
267499787121,2200771,1,environmental
950504733078,2200771,1,environmental
688416029023,4898913,1,environmental
260447874823,482276804,1,environmental
260447874823,41835712,1,environmental
65243272214,7333569,1,environmental
64752537237,4285108,1,environmental
171340544027,4287154,1,environmental
171340544027,24597961,1,environmental
536688923657,7789731,1,environmental
65148419016,3991615,1,environmental
65148419016,506179582,1,environmental
65148419016,93465025,1,environmental
335424501640,14460745,1,environmental
831163954486,24228419,1,environmental
472989158679,23118684,1,environmental
472989158679,23018529,1,environmental
472989158679,17366817,1,environmental
369904705482,17366817,1,environmental
193176266067,4045842,1,environmental
168467087148,9184699,1,environmental
168467087148,14623772,1,environmental
724032032546,4380345,1,environmental
355655345616,158748808,1,environmental
55621699154,158748808,1,environmental
144233760481,158748808,1,environmental
984321349612,4251186,1,environmental
521937539936,2172601,1,environmental
952820971653,35944198,1,environmental
578185404682,796577372,1,environmental
501676100679,1008677943,1,environmental
86374395012,7663738,1,environmental
428236772950,11300063,1,environmental
428236772950,4962554,1,environmental
25591210483,34750460,1,environmental
236154775068,4406359,1,environmental
672054977563,139423823,1,environmental
144233760481,39895358,1,environmental
997771522407,188492303,1,environmental
997771522407,159818657,1,environmental
997771522407,50981558,1,environmental
997771522407,185883145,1,environmental
565091225696,27833625,1,environmental
402754321473,556485860,1,environmental
998264180490,556485860,1,environmental
578052584300,372975520,1,environmental
507041385792,372975520,1,environmental
605315069779,372975520,1,environmental
833356783453,372975520,1,environmental
998264180490,372975520,1,environmental
578052584300,3986346,1,environmental
507041385792,3986346,1,environmental
698128204329,3986346,1,environmental
998264180490,3986346,1,environmental
578052584300,374960368,1,environmental
998264180490,374960368,1,environmental
407428674667,664755005,1,environmental
319096087691,664755005,1,environmental
474538034638,664755005,1,environmental
396167616861,664755005,1,environmental
998264180490,664755005,1,environmental
73495700758,840130236,1,environmental
833356783453,840130236,1,environmental
998264180490,840130236,1,environmental
73495700758,3118071,1,environmental
980426100456,3118071,1,environmental
592695971073,3118071,1,environmental
845677733441,3118071,1,environmental
368858781560,3118071,1,environmental
734650011271,3118071,1,environmental
605315069779,3118071,1,environmental
911960411669,3118071,1,environmental
451945359643,3118071,1,environmental
882919690172,4260009,1,environmental
932502459463,4260009,1,environmental
18919865513,4260009,1,environmental
211250518781,51260440,1,environmental
987184869592,51260440,1,environmental
534610636195,3691817,1,environmental
534610636195,4245003,1,environmental
507041385792,41407314,1,environmental
378290016989,41407314,1,environmental
507041385792,30170658,1,environmental
507041385792,4483968,1,environmental
998264180490,4483968,1,environmental
507041385792,38863276,1,environmental
507041385792,4045842,1,environmental
619261535277,1384127,1,environmental
605315069779,1384127,1,environmental
833356783453,1384127,1,environmental
911960411669,1384127,1,environmental
396167616861,1384127,1,environmental
998264180490,1384127,1,environmental
619261535277,158748808,1,environmental
602775416046,158748808,1,environmental
761249462264,300330159,1,environmental
980426100456,300330159,1,environmental
592695971073,300330159,1,environmental
327538046349,300330159,1,environmental
368858781560,300330159,1,environmental
878691035210,300330159,1,environmental
451945359643,300330159,1,environmental
980426100456,4357123,1,environmental
932502459463,4357123,1,environmental
878691035210,4357123,1,environmental
451945359643,4357123,1,environmental
932502459463,4898913,1,environmental
285139594307,4898913,1,environmental
734650011271,4898913,1,environmental
911960411669,4898913,1,environmental
911960411669,4898913,1,environmental
451945359643,4898913,1,environmental
75631062107,11019215,1,environmental
378290016989,3225814,1,environmental
598086110736,4285108,1,environmental
598086110736,23007192,1,environmental
859500975040,307879923,1,environmental
121002321574,8137262,1,environmental
45950393060,23063393,1,environmental
45950393060,863554956,1,environmental
12041112644,863554956,1,environmental
998264180490,863554956,1,environmental
346673888698,7663738,1,environmental
551263098043,7663738,1,environmental
783575050769,146798326,1,environmental
602775416046,4045176,1,environmental
602775416046,4097476,1,environmental
602775416046,4481793,1,environmental
954229034363,507836936,1,environmental
605315069779,507836936,1,environmental
911960411669,507836936,1,environmental
287512444677,507836936,1,environmental
551263098043,8038030,1,environmental
430500104174,122228352,1,environmental
117798925723,122228352,1,environmental
605315069779,1290065,1,environmental
833356783453,1290065,1,environmental
451945359643,1290065,1,environmental
213538933443,1290065,1,environmental
838180775722,5976819,1,environmental
12041112644,24228419,1,environmental
12041112644,168227245,1,environmental
12041112644,8501796,1,environmental
878691035210,13461887,1,environmental
911960411669,5268462,1,environmental
396167616861,818883557,1,environmental
287512444677,4982149,1,environmental
287512444677,4256264,1,environmental
998264180490,11127855,1,environmental
998264180490,2172601,1,environmental
998264180490,14351765,1,environmental
998264180490,23621837,1,environmental
361198577555,372975520,1,social
650142609016,372975520,1,social
776020893017,372975520,1,social
522093561629,372975520,1,social
211464624979,372975520,1,social
476309638122,372975520,1,social
9512864709,372975520,1,social
865156192541,372975520,1,social
159318839237,372975520,1,social
772299367454,372975520,1,social
304489355501,372975520,1,social
467453501208,372975520,1,social
120855557223,372975520,1,social
580259858756,372975520,1,social
521037369836,372975520,1,social
240735348688,372975520,1,social
441636520717,372975520,1,social
890927718227,372975520,1,social
172242220137,372975520,1,social
564599407447,372975520,1,social
961201226424,372975520,1,social
371081282643,372975520,1,social
662678289195,372975520,1,social
636248457930,372975520,1,social
961358352930,372975520,1,social
768561717124,372975520,1,social
226684243401,372975520,1,social
563547318815,372975520,1,social
320706554904,372975520,1,social
96864364536,372975520,1,social
805483462859,372975520,1,social
13953438021,372975520,1,social
61602460086,372975520,1,social
767997181575,372975520,1,social
119262567805,372975520,1,social
691780779257,372975520,1,social
324448965208,372975520,1,social
890614205706,372975520,1,social
18845756594,372975520,1,social
227585067010,372975520,1,social
939106541907,372975520,1,social
748096265832,372975520,1,social
369024496429,372975520,1,social
774062049528,372975520,1,social
405600801971,372975520,1,social
320867686494,372975520,1,social
824353309904,372975520,1,social
314584672337,372975520,1,social
557472134123,372975520,1,social
374799004218,372975520,1,social
231282193767,372975520,1,social
267733820123,372975520,1,social
